0,0.0064540918312974045,0.010423386465914689,0.009391146197557767,0.008130084640481284,0.012558098953381865,0.010955270366840422,0.011908949725232829,0.013401145412503217,0.010453353990591474,0.016535540714809907,0.014281801135594383,0.015088214610104655,0.01966159909344783,0.016526107402843902,0.017618095224229125,0.021146574682447822,0.02308614477659432,0.026396702417549687
1,0.005969667098311396,0.0108521708263155,0.009799085128755509,0.0076747498613515,0.012217748216894355,0.01067281749694125,0.01165220759016689,0.01308303629733676,0.010245757745692507,0.016241338095347946,0.014048441587404129,0.014766920867955679,0.019257380542345992,0.015818759959993076,0.01689343734778724,0.0210866987649365,0.022703385552709933,0.025958405146693453
2,0.006079446733874973,0.010597162714927959,0.009341014614358236,0.00724085604800433,0.011417858504124623,0.010420823417155658,0.01136527973576027,0.012738847490512862,0.00999684255235624,0.01579201222598743,0.01379460264485203,0.014443564066681744,0.01882196429255476,0.015158931422978679,0.016203768467275167,0.020775225748234524,0.022301951112171932
3,0.006213770552191364,0.010698344897638715,0.009005643148093486,0.006856273393772835,0.010897415578777507,0.010054046545459714,0.011106270220480195,0.012395542635736924,0.009716568824037973,0.015163238519338009,0.013341058091049915,0.01403070675094128,0.018442776487197967,0.014492649141968031,0.015574719184568821,0.020461984362569425,0.021834544392243433
4,0.0060971924195998796,0.01088385651825376,0.009073903280498315,0.006478735166254496,0.010474080042769587,0.009413119681870289,0.010827520886657095,0.012044236735046293,0.009330225590700606,0.014523391580197253,0.012883011161703794,0.013636218525496487,0.018114435808849465,0.013877405473498056,0.014993235145201232,0.020147426151041835,0.021334491197697345
5,0.005881950236066829,0.010812679006869403,0.009049733125502718,0.00613912932713701,0.010051459233386613,0.008777661478011404,0.010583061519439788,0.011686239993268491,0.008851678350922064,0.01390462130966703,0.012412746621921045,0.013260534219102112,0.017746834881778417,0.013351278654099111,0.014451554973403936,0.019828660638473845,0.020815752360748258
6,0.0056549785740782855,0.010538960074510932,0.008803034565478344,0.0059209622069621975,0.009727140685965533,0.008440466279352257,0.01044577173665358,0.011394713132483147,0.008394647710500913,0.013368614443340256,0.011945001126502552,0.012792455420408499,0.01729192447301146,0.012875119265286233,0.013892037396680058,0.019512939093304094,0.020301401561575467
7,0.0054282558098172114,0.01022996580723397,0.008512008049707413,0.005794508977558944,0.009520780818610214,0.008303453248828462,0.010299932986643142,0.011172545743073905,0.007971672867190317,0.01297362927511547,0.011555349675941661,0.012276737095311045,0.016814683952683308,0.012402846116436432,0.013315476535651665,0.019221489230250327,0.01981202386458685
8,0.005239305625072841,0.009910830530012819,0.008200281299959554,0.005680917691257045,0.00940527402886424,0.008260589336524843,0.01008307196839668,0.01098368290614903,0.007581977747467907,0.01267036564424283,0.011252999611927468,0.011789348269921956,0.01636618058352375,0.01189781083650924,0.012735918989941555,0.018938859028726645,0.019354542051798686
9,0.005080143158092576,0.009593351621349881,0.007877245850456455,0.0055102910960742844,0.009300530640872877,0.008197059520283123,0.00978785838379512,0.010766827174835732,0.007237371925090359,0.012417814009986287,0.01101665455281661,0.011425709637299155,0.016005582638606283,0.011373176653937866,0.01216019157721528,0.01866199158108956,0.018931081155100112
10,0.00491040694106032,0.009278890209645996,0.007551240174301701,0.005297305866004817,0.00914530420930303,0.00805368668679932,0.009430814565264315,0.010490260309858107,0.00696785808344435,0.012215633320350127,0.010776864743134905,0.011173812439352657,0.015750383528674188,0.010857558049360096,0.011607068580487065,0.018355209044515063,0.018562753786063372
11,0.004718863627582322,0.008961343451605914,0.007226795909255832,0.005054148448664531,0.008945135536582197,0.007827094928425704,0.009039878265425056,0.010163234657950136,0.00677694633052029,0.0120894442971774,0.010536134154190123,0.010979497107434174,0.015591702545333229,0.010416591952034631,0.011109556273652683,0.017963388237010765,0.01823084309250223
12,0.004508390796716132,0.008640629580196218,0.006909757848933271,0.0047918568479841765,0.00871097985644384,0.007526452243072183,0.008650417384297593,0.009801537442601635,0.006641942231245067,0.012019198904949065,0.010312702997488717,0.010814030422324188,0.015504589040037521,0.010146422429935442,0.010665697147910195,0.017486233124331098,0.017895696529235276
13,0.004279350103153367,0.00832042543652025,0.006606673468541051,0.004520458580315474,0.008413912256369938,0.007183457232620792,0.008301995680667801,0.009421776513949095,0.006536750846980614,0.011970692842295889,0.010149183497864634,0.010687254646161326,0.015460830760437852,0.010063212755731,0.010279803729534022,0.016947080643096888,0.017545784140430037
14,0.00403727617608772,0.007995381262425869,0.006314287374190228,0.004245343578531861,0.008064768872579167,0.006823649806176681,0.008021705774986447,0.00903543752554193,0.006441786874560022,0.01189001267066223,0.010068799831373609,0.010625201679818888,0.01543512651394295,0.010120062775715774,0.009965204946453832,0.01644416154257931,0.01720901203730336
15,0.003806049633599358,0.00766104560843941,0.006028119496992615,0.003964020042687313,0.007680420979376409,0.006461428100069964,0.007803139618760814,0.008647794581543855,0.006346165419100022,0.0117457102014345,0.010043311160491737,0.01062205757579146,0.015397487438381163,0.010269264435099328,0.009741848396087133,0.01601046088247995,0.016965054009474956
